b0b9 15 1rbak1br1/4a4/2nc2n1c/p3p1p1p/2p6/5NP2/P1P1P3P/2N1CC2R/9/1RBAKAB2 w - - 0 9
h3h5 15 1rbak1br1/4a4/c1n3n2/p3p1p1p/2p6/3R4P/P1P1P1Pc1/2N1CC2N/9/2BAKABR1 b - - 0 9
h6g6 15 1rbak1r2/4a4/c1n1bcn2/p1p1p2Rp/6p2/2PN5/P3P1P1P/R2CC1N2/9/2BAKAB2 w - - 0 10
g7f5 15 1rbak2r1/4a4/4b1n2/p7p/2p6/4R4/PcP1P1P1P/2N1BC1cN/4A4/1R2KAB2 b - - 0 13
h2h1 15 1rbak2r1/4a4/4b4/p7p/2p6/5R1n1/P1P1P1P1P/4B2cN/Nc2AC3/1R2KAB2 b - - 0 16
b9b1 15 1rbak2r1/4a4/4b4/p7p/2p6/5R1n1/P1P1P1P1P/4B3N/NR2AC1c1/4KAB2 b - - 0 17
i2i6 15 1rbak2r1/4a4/c3b1nc1/p2Rp1pRp/9/1n3NP2/P1p1P3P/4C3C/4N4/2BAKAB2 w - - 0 13
d5c3 15 1rbak3r/4a4/1c2b1n2/p2Rp1p1p/3n3c1/2p1P1P2/P1P5P/2N1C1NC1/5R3/2BAKAB2 b - - 0 10
e2h2 15 1rbak3r/4a4/1c2b1n2/p3p3p/3n2p2/7R1/P3P1P1P/2N1C1Nc1/1R7/2BAKAB2 w - - 0 13
c4h4 15 1rbak3r/4a4/1c2b1n2/p3p3p/3n2pc1/2R6/P3P1P1P/2N1C1NC1/1R7/2BAKAB2 w - - 0 12
c5c4 15 1rbak3r/4a4/1c2b1n2/pR2p1p1p/2pn3c1/4P1P2/P1P5P/2N1C1NC1/5R3/2BAKAB2 b - - 0 9
h3g3 15 1rbak3r/4a4/1cn1b1n2/pR2p1p1p/2p6/4P1P1P/P1P4c1/2N1C1NC1/9/2BAKAB1R b - - 0 8
i1f1 15 1rbak3r/4a4/1cn1b2c1/pRp1p3p/6pn1/2P6/P3P1P1P/2N1C1C2/8R/2BAKABN1 w - - 0 8
f1f6 15 1rbak3r/4a4/2n1b2c1/p1p1p3p/6pn1/2P6/Pc2P1P1P/2N1C1C1N/5R3/1RBAKAB2 w - - 0 9
h2i2 15 1rbaka1nr/9/1cn1b2c1/p3p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/R1BAKAB1R w - - 0 5
i0h0 15 1rbaka1nr/9/c1n1b1c2/p1p1p1p1p/9/2P3P2/P3P3P/2N1C2CN/9/R1BAKAB1R w - - 0 6
c5c4 15 1rbaka1r1/9/1c2b1nc1/pR2p1p1p/2pn5/6P2/P1P1P3P/2N1C1N1C/9/2BAKABR1 b - - 0 8
f4f5 15 1rbaka1r1/9/2n1b1c2/p1p1p3p/4cn3/PN3R3/2P3P1P/2C1C1N2/4A4/1RB1KAB2 w - - 0 13
h5g5 15 1rbaka1r1/9/2n1b1n2/3Rp1p1p/2p4c1/7RP/P1c1P1P2/B1N1C1C1N/9/3AKAB2 b - - 0 13
f9e8 15 1rbaka2r/9/1cn1b1nc1/p3p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/3R5/2BAKAB1R b - - 0 6
g2g6 15 1rbaka3/9/1cn1b1n2/p3p1p1p/9/1N1R5/P3c1P1P/4C1C2/4A4/2BAK1BN1 w - - 0 14
b4a2 15 1rbaka3/9/2n1b1c2/p1p1p3p/4cR3/PN5r1/2P3P1P/2C1C1N2/4A4/1RB1KAB2 w - - 0 14
c6d6 15 1rbakab1r/2c6/2n3nc1/p1R1p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/2BAKAB1R w - - 0 8
f9e8 15 1rbakab1r/2c6/2n3nc1/p2Rp1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/2BAKAB1R b - - 0 8
i0h0 15 1rbakab1r/9/1cn3n2/p3p1p1p/2p6/5NP2/P1c1P3P/2N1C2C1/9/1RBAKAB1R w - - 0 7
g2f4 15 1rbakab1r/9/1cn3n2/p3p1p1p/2p6/6P2/P1P1P2cP/2N1C1NC1/9/1RBAKAB1R w - - 0 6
e3e4 15 1rbakab1r/9/1cn3n2/p3p1p1p/2p6/6P2/P1P1P2cP/2N1C1NC1/R8/2BAKAB1R w - - 0 6
g9e7 15 1rbakab1r/9/1cn3n2/pR2p1p1p/2p6/4P1P2/P1P4cP/2N1C2C1/9/2BAKABNR b - - 0 6
g6g5 15 1rbakab1r/9/1cn3nc1/p1p1p1p1p/9/9/P1P1P1P1P/2N1C1NC1/9/1RBAKAB1R b - - 0 4
b7a7 15 1rbakab1r/9/1cn3nc1/p1p1p3p/6p2/1R7/P1P1P1P1P/2N1C1NC1/9/2BAKAB1R b - - 0 5
c9e7 15 1rbakab1r/9/1cn3nc1/p1p1p3p/6p2/2P6/P3P1P1P/2N1C2CN/9/1RBAKAB1R b - - 0 5
g6g5 15 1rbakab1r/9/1cn3nc1/pR2p1p1p/2p6/4P4/P1P3P1P/2N1C2C1/9/2BAKABNR b - - 0 5
i9h9 15 1rbakab1r/9/1cn3nc1/pR2p1p1p/2p6/9/P1P1P1P1P/2N1CC3/9/2BAKABNR b - - 0 5
f9e8 15 1rbakab1r/9/1cn3nc1/pR2p3p/2p1P1p2/9/P1P3P1P/2N1C2C1/9/2BAKABNR b - - 0 6
g3g4 15 1rbakab1r/9/2n1c1n2/p1p1p1p1p/9/2P6/Pc2P1P1P/2N1C1NC1/9/1RBAKAB1R w - - 0 6
b9b5 15 1rbakab1r/9/2n1c1nc1/p1p1p1p1p/9/6P2/P1P1P3P/1CN1B1NC1/9/1R1AKAB1R b - - 0 5
b4b9 15 1rbakab1r/9/c1n3nc1/p1p1p3p/6p2/1R7/P1P1P1P1P/2N1C2CN/9/2BAKAB1R w - - 0 6
c6c5 15 1rbakab1r/c3n4/2n4c1/p1R1p1p1p/2p6/6P2/P1P1P3P/2N1CC3/9/2BAKABNR w - - 0 8
a8c8 15 1rbakab1r/c8/2n3nc1/p1R1p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/2BAKAB1R b - - 0 7
b9b6 15 1rbakab2/6c2/2n1cRn2/pCp1p3p/9/2P1PN3/P1N5P/4C4/9/2BAKAB2 b - - 0 17
i0h0 15 1rbakab2/9/1cn3n2/p3p1p1p/2p4r1/1R4P2/P1c1P3P/B1N1C1C1N/9/3AKAB1R w - - 0 9
i0i1 15 1rbakab2/c2r5/2n3n1c/p3p1p1p/2R6/6P2/P1P1P3P/2N1C1N1C/9/2BAKAB1R w - - 0 10
a0b0 15 1rbakabnr/9/1cn4c1/p1p1p1p1p/9/9/P1P1P1P1P/2N2C1C1/9/R1BAKABNR w - - 0 3
h9g7 15 1rbakabnr/9/2n1c2C1/p1p1p1p1p/9/2P6/Pc2P1P1P/2N1C4/9/1RBAKABNR b - - 0 5
i0h0 15 1rbakabnr/9/2n1c4/p1p1p3p/6p2/2P6/Pc2P1P1P/2N1C1NC1/9/1RBAKAB1R w - - 0 6
f2f1 15 1rbakabr1/1c7/2n3n1c/pR2p1p1p/2p6/4P4/P1P3P1P/2N1CCN2/9/2BAKAB1R w - - 0 8
b6c6 15 1rbakabr1/4c4/2n3n1c/pR2p1p1p/2p6/4P4/P1P3P1P/2N1C1N2/5C3/2BAKAB1R w - - 0 9
h6g6 15 1rbakabr1/4c4/c1n3n2/p1p1p2Rp/6p2/4P4/P1P3P1P/2N1C1N2/3C5/R1BAKAB2 w - - 0 9
d2d1 15 1rbakabr1/7c1/c1n3n2/p1p1p2Rp/6p2/4P4/P1P3P1P/2NCC1N2/9/R1BAKAB2 w - - 0 8
b0b6 15 1rbakabr1/9/1cn3n2/p1p1p3p/6p2/9/P1P1P1PcP/N2CC1N2/9/1RBAKABR1 w - - 0 7
b2b8 15 1rbakabr1/9/2n1c2cn/p1p1p1p1p/9/9/P1P1P1P1P/1CN2CN2/9/1RBAKABR1 w - - 0 6
h9h5 15 1rbakabr1/9/2n1cc2n/p1p1p1p1p/9/2P6/P3P1P1P/1CN1B1NC1/4A4/1R2KABR1 b - - 0 7
d9e8 15 1rbakabr1/9/2n3n1c/p1p1p3p/6p2/5R3/PcP1P1P1P/N2CC1N2/9/1RBAKAB2 b - - 0 8
a1d1 15 1rbakabr1/9/2n3n2/p1p1p3p/6p2/2P1P4/P1c3PcP/BCN1C1N2/R8/3AKABR1 w - - 0 9
i1f1 15 1rbakabr1/9/2n3n2/p3p1p1p/2p6/4P1P2/PcP3c1P/2N1C1NCB/8R/1RBAKA3 w - - 0 9
h0h6 15 1rbakabr1/9/2n3nc1/p3p1p1p/2p6/9/PcP1P1P1P/2N1CC2N/9/1RBAKABR1 w - - 0 7
f9e8 15 1rbakabr1/9/c1n3n2/p3p1p1p/2p6/3R5/P1P1P1PcP/2N1CC2N/9/2BAKABR1 b - - 0 8
b9b5 15 1rbakabr1/9/n2cc1n2/p1p1p1p1p/9/6P2/P1P1P3P/1CN1B1NC1/4A4/1RBAK2R1 b - - 0 7
h2h8 15 1rbakabr1/9/nc2c1n2/p1p1p1p1p/9/9/P1P1P1P1P/2NC2NC1/9/1RBAKABR1 w - - 0 6
h7h2 15 1rbakn1r1/4a4/4b2c1/p3R3p/2p6/9/PcP1P1P1P/2N2C2N/4A4/1RB1KAB2 b - - 0 11
f9g7 15 1rbakn1r1/4a4/4b4/p3R3p/2p6/9/PcP1P1P1P/2N1BC1cN/4A4/1R2KAB2 b - - 0 12
d0e1 15 2Rakab2/9/6n2/p3p1p1p/9/3Nc1P2/P5r1P/4C4/9/2BAKAB2 w - - 0 21
i3i4 15 2bak1b1r/4a4/2nc2nc1/p3p1p1p/2p2r3/PN1R5/2P1P1P1P/1C2B2CN/9/2BAKA2R w - - 0 9
g6f6 15 2bak1br1/4a1c2/c1n3n2/p1p1p1R1p/6p2/2P6/P3P1P1P/1CN1C1N2/9/2BAKAB2 w - - 0 12
d2b2 15 2bak1br1/4a3c/c1n3n2/p1p1p1R1p/6p2/2P6/P3P1P1P/1rNCC1N2/9/2BAKAB2 w - - 0 11
d6c6 15 2bak1r2/2c1a4/4b2c1/p2RN3p/1n2P4/6p2/P1p5P/4CC3/1r2N4/2BAKAB1R w - - 0 17
c2c1 15 2bak2r1/4a4/1c2b1nc1/4pRp1p/2p6/r5PR1/n1P1P3P/N1C1C1N2/9/2BAKAB2 w - - 0 12
h1b1 15 2bak2r1/4a4/4b4/p7p/2p6/5R1n1/P1P1P1P1P/4B3N/NC2A2c1/4KAB2 b - - 0 18
i3i4 15 2bak2r1/4ar3/2ncb1nc1/p1p1p3p/6p2/2P4R1/P3P1P1P/2N1C1C1N/4A4/1RB1KAB2 w - - 0 10
h0h7 15 2bak3r/2c1a4/2n1b1nc1/p2Rp1p1p/2p6/5rP2/P1P1P3P/2N1CC3/9/2BAKABR1 w - - 0 12
d5c5 15 2bak3r/2c1a4/2n1b1nc1/p2Rp1p1p/3P5/2P3P2/Pr6P/2N1C2C1/9/2BAKABNR w - - 0 12
i0h0 15 2baka1nr/3r5/n1c1b2c1/p1p1p1p1p/9/2P6/P3P1P1P/NC2C1N2/9/1RBAKAB1R w - - 0 6
h2h6 15 2baka1nr/7r1/c1n1b1c2/p1p1p1p1p/9/6P2/P1P1P3P/2N1C1NC1/9/1RBAKABR1 w - - 0 7
b4a6 15 2baka1nr/9/n1c1b2c1/p1p1p1p1p/5r3/PNP6/4P1P1P/1C2C4/9/1RBAKABNR w - - 0 7
b5c3 15 2baka1r1/9/1c2b1nc1/4p1p1p/1np6/5RPR1/2PrP3P/N1C1C1N2/4A4/2BAK1B2 b - - 0 12
a4d4 15 2baka1r1/9/1c2b1nc1/4p1p1p/1np6/r5PR1/2P1P3P/N1C1C1N2/5R3/2BAKAB2 b - - 0 10
e7g5 15 2baka1r1/9/2n1b1nc1/pr4C1p/1cp1p1P2/9/P1P1P3P/2N1C1N2/9/1RBAKABR1 b - - 0 10
f9e8 15 2baka2r/5n1r1/nc2b1c2/2p1p1p1p/p8/5NP2/P1P1P3P/2N1CC3/9/1RBAKAB1R b - - 0 8
g2f4 15 2baka2r/9/crn1b1nc1/p1R1p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/2BAKAB1R w - - 0 8
f4g6 15 2baka3/7R1/2nnb3c/2r1p1p1p/p8/5NP2/P1p1P3P/N3C4/9/2BAKAB2 w - - 0 15
a2b0 15 2baka3/9/2n1b1c2/p1p1p3p/4cR3/P6r1/2P3P1P/N1C1C1N2/4A4/1rB1KAB2 w - - 0 15
e3e4 15 2baka3/9/2nnb4/2r1p1N1p/p7c/6P2/P1p1P2R1/N3C4/9/2BAKAB2 w - - 0 17
f0e1 15 2baka3/r7r/nc2b1nc1/p1p1p3p/6p2/2P6/P3P1P1P/1CN1B1NC1/5R3/2BAKA2R w - - 0 7
f0e1 15 2bakaR2/9/2n6/p1p1p3p/9/2P1cN3/P1r5P/4C4/9/2BAKAB2 w - - 0 21
h0i2 15 2bakab1r/r8/2nc2nc1/p1p1p1p1p/9/2P6/P3P1P1P/2N1C2C1/9/1RBAKABNR w - - 0 5
h3g3 15 2bakab2/2R6/4c1n2/p3p1p1p/9/3NP1P2/P5NrP/4C4/9/2BAKAB2 b - - 0 19
c8c9 15 2bakab2/2R6/4c1n2/p3p1p1p/9/3NP1P2/P5r1P/4C4/9/2BAKAB2 w - - 0 20
h6h3 15 2bakab2/2c6/2R1c1n2/p3p1prp/9/3NP1P2/P5N1P/4C4/9/2BAKAB2 b - - 0 18
f0e1 15 2bakab2/5r2r/2n1c1nc1/p1p1p1p1p/9/1R4P2/P1P1P3P/2N1C1NC1/9/2BAKAB1R w - - 0 7
g8g9 15 2bakab2/6R2/2n1c4/p1p1p3p/9/2P1PN3/P1r5P/4C4/9/2BAKAB2 w - - 0 20
b3c3 15 2bakab2/6R2/2n1c4/p1p1p3p/9/2P1PN3/PrN5P/4C4/9/2BAKAB2 b - - 0 19
b6b3 15 2bakab2/6c2/2n1c1R2/prp1p3p/9/2P1PN3/P1N5P/4C4/9/2BAKAB2 b - - 0 18
d0e1 15 2bakab2/r2r5/1cn1c1n2/p1p1p1p1p/9/2P4R1/P3P1P1P/1CN1C1N2/9/R1BAKAB2 w - - 0 7
f8f7 15 2bakabnr/4cr3/2n4c1/p1p1p3p/6R2/2P6/P3P1P1P/2N1C1NC1/9/2BAKAB1R b - - 0 7
h2h4 15 2bakabnr/9/c1n4c1/p3p1p1p/2p6/1r4P2/P1P1P3P/2N1C1NCB/9/R1BAKA2R w - - 0 6
a8g8 15 2bakabnr/r8/1cn4c1/p3p1p1p/2p6/6P2/P1P1P3P/1CN3N1C/9/R1BAKAB1R b - - 0 4
h9h6 15 2bakabr1/2c6/2nRc1n2/p3p1pCp/9/3NP1P2/P5N1P/4C4/9/2BAKAB2 b - - 0 17
a0a1 15 2bakabr1/5r2c/c1n3n2/p1p1p3p/6R2/2P6/P3P1P1P/C1N1C1N2/9/R1BAKAB2 w - - 0 10
a0b0 15 2bakabr1/9/2n3nc1/p1p1p3p/1r4p2/2P4R1/P3P1c1P/N1C1C1N1B/9/R1BAKA3 w - - 0 9
f6g6 15 2r1kab2/4a1c2/1c2b4/p3NR2p/4P2n1/2p6/P5p1P/3CC4/4N2r1/R1BAKAB2 w - - 0 17
b6c6 15 2r1kabr1/4a4/2ncb1n1c/pR2p1p1p/2p6/5NP2/P1P1P3P/2N1CC2R/9/2BAKAB2 w - - 0 10
d4c6 15 3akab2/1R7/c3bnn2/p1p1p1r2/8p/2PN5/P3P1p1P/4C3N/9/2BAKAB2 w - - 0 15
i2h0 15 3akab2/9/2c1b1n2/p3p1p1p/3Rc4/1r6P/P1P3P2/2N1C1C1N/4A4/2BAK1Br1 w - - 0 15
e3e4 15 3akab2/9/4bnn2/p1N1p1r2/c7p/2P6/1R2P1p1P/4C3N/9/2BAKAB2 w - - 0 17
d0e1 15 3akab2/r7r/1cn1b2cn/p3p1p1p/2p6/6P2/P1P1P3P/1CN1B1NC1/3R5/R2AKAB2 w - - 0 7
h4i2 15 3akabr1/9/2c1b1n2/p3p1p1p/3Rc4/1r5NP/P1P3P2/2N1C1C2/4A4/2BAK1BR1 w - - 0 14
c2c6 15 3akabr1/9/2n1b1nc1/p1p1p3p/9/5R1N1/P1P1c3P/2C1C4/4A4/1NB1KAB2 w - - 0 14
a3a4 15 r1b1kab2/4a4/1cn2cn2/p1p1p3p/3r2p2/5R1NP/P1P1P1P2/NC2B2C1/9/R2AKAB2 w - - 0 9
b0c2 15 r1b1kabnr/4a2R1/1cn2c3/p1p1p3p/6p2/9/P1P1P1P1P/1C2C1N2/9/RNBAKAB2 w - - 0 5
f6f4 15 r1b1kabr1/4a1c2/1cn3n2/p1p1pR2p/4P4/2P2p3/P3N1P1P/1C2C4/9/RNBAKAB2 w - - 0 11
c6c5 15 r1b1kabr1/4a4/1cn2cn2/p1p1p1p1p/9/4P4/P1P3P1P/1CN1C1N2/5R3/R1BAKAB2 b - - 0 6
h6g6 15 r1b1kabr1/4a4/1cn3n1c/p1p1p2Rp/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB2 w - - 0 7
i0i2 15 r1bak1br1/4a4/2nc2n1c/p3p1p1p/2p6/5NP2/P1P1P3P/2N1CC3/9/1RBAKAB1R w - - 0 8
b0c2 15 r1baka1nr/9/1cn1b1c2/p1p1p1p1p/9/6P2/P1P1P3P/4C2CN/9/RNBAKAB1R w - - 0 4
a9b9 15 r1baka2r/9/1cn1b1nc1/p3p1p1p/2p6/6P2/P1P1P3P/2N1C1NC1/9/1RBAKAB1R b - - 0 5
d9e8 15 r1bakab1r/9/1cn2cn2/p1p1p2Rp/6p2/2P6/P3P1P1P/1C2C1N2/9/RNBAKAB2 b - - 0 5
e3e4 15 r1bakab1r/9/1cn3n2/p3p1p1p/2p6/6P2/P1P1P2cP/2N1C1NC1/9/R1BAKAB1R w - - 0 5
e3e4 15 r1bakab1r/9/2n3nc1/p1p1p3p/6p2/2P6/Pc2P1P1P/1CN1C1N2/9/R1BAKAB1R w - - 0 5
f9e8 15 r1bakab1r/9/2nc2nc1/pR2p1p1p/2p6/6P2/P1P1P3P/2N1C2C1/9/2BAKABNR b - - 0 5
b0a2 15 r1bakab2/8r/1cn2cn2/p1p1p1p1p/9/6P2/P1P1P3P/1C2C1N2/9/RNBAKABR1 w - - 0 5
h9i7 15 r1bakabn1/8r/1cn2c3/p1p1p1p1p/9/6P2/P1P1P3P/1C2C1N2/9/RNBAKABR1 b - - 0 4
b2c2 15 r1bakabn1/9/1cn5c/p3p1p1p/2p6/9/P1P1P1P1P/NC2C1N2/9/R1BAKAB2 w - - 0 7
a9a8 15 r1bakabnr/9/1cn4c1/p1p1p1p1p/9/6P2/P1P1P3P/1C4NC1/9/RNBAKAB1R b - - 0 2
b0a2 15 r1bakabnr/9/1cn4c1/p1p1p1p1p/9/9/P1P1P1P1P/1C2B2C1/9/RNBAKA1NR w - - 0 2
g3g4 15 r1bakabnr/9/1cn4c1/p1p1p1p1p/9/9/P1P1P1P1P/1C4NC1/9/RNBAKAB1R w - - 0 2
h9g7 15 r1bakabnr/9/1cn4c1/p1p1p3p/6p2/2P6/P3P1P1P/1C2C1N2/9/RNBAKAB1R b - - 0 3
h9g7 15 r1bakabnr/9/1cn4c1/p1p1p3p/6p2/2P6/P3P1P1P/2N1C2C1/9/R1BAKABNR b - - 0 3
a9b9 15 r1bakabnr/9/1cn4c1/p3p1p1p/2p6/9/P1P1P1P1P/C1N4C1/9/1RBAKABNR b - - 0 3
h9i7 15 r1bakabnr/9/2n1c1c2/p1p1p1p1p/9/6P2/P1P1P3P/2N1C2C1/9/1RBAKABNR b - - 0 4
a9a8 15 r1bakabnr/9/2n1c2c1/p1p1p1p1p/9/2P6/P3P1P1P/2N1C2C1/9/R1BAKABNR b - - 0 3
h0g2 15 r1bakabnr/9/2n1c2c1/p1p1p1p1p/9/6P2/P1P1P3P/1CN4C1/9/R1BAKABNR w - - 0 3
a0b0 15 r1bakabnr/9/2n1c2c1/p1p1p1p1p/9/9/P1P1P1P1P/1CN2C3/9/R1BAKABNR w - - 0 3
g4g5 15 r1bakabnr/9/2n1c2c1/p1p1p3p/6p2/2P3P2/P3P3P/1C4C2/9/RNBAKABNR w - - 0 4
b0b6 15 r1bakabnr/9/2n1c2c1/p3p1p1p/2p6/9/P1P1P1P1P/2N1C2C1/9/1RBAKABNR w - - 0 4
b0c2 15 r1bakabnr/9/2n2c1c1/p1p1p1p1p/9/2P6/P3P1P1P/1C2B2C1/9/RNBAKA1NR w - - 0 3
a9b9 15 r1bakabnr/9/2n2c1c1/p1p1p1p1p/9/9/P1P1P1P1P/1CN1B2C1/9/1R1AKABNR b - - 0 3
g6g5 15 r1bakabr1/4n3c/1c4n2/p1p1p1R1p/6p2/2P6/P3P1P1P/3CC1N2/9/RNBAKAB2 w - - 0 8
g6f6 15 r1bakabr1/6c2/1cn3n2/p1p1p1R1p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB2 w - - 0 8
d9e8 15 r1bakabr1/6c2/1cn3n2/p1p1pR2p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB2 b - - 0 8
i8g8 15 r1bakabr1/8c/1cn3n2/p1p1p1R1p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB2 b - - 0 7
h9h5 15 r1bakabr1/9/1cn1c1n2/p1p1p1p1p/9/2P6/P3P1P1P/1CN1B1NC1/9/R1BAKA1R1 b - - 0 5
h4h9 15 r1bakabr1/9/1cn3n1c/p3p1p1p/2p6/7R1/P1P1P1P1P/NC2C1N2/9/R1BAKAB2 w - - 0 6
c6c5 15 r1bakabr1/9/1cn3nc1/p1p1p1p1p/9/9/P1P1P1P1P/1CN1C1N2/9/R1BAKABR1 b - - 0 4
c6c5 15 r1bakabr1/9/1cn3nc1/p1p1p2Rp/6p2/4P4/P1P3P1P/1C2C1N2/9/RNBAKAB2 b - - 0 5
a9b9 15 r1bakabr1/9/1cn3nc1/p1p1p2Rp/6p2/9/P1P1P1P1P/3CC1N2/9/RNBAKAB2 b - - 0 5
g9e7 15 r1bakabr1/9/1cn3nc1/p3p1p1p/2p6/6P2/P1P1P3P/NC2C1N2/9/R1BAKABR1 b - - 0 5
h7i7 15 r1bakabr1/9/1cn3nc1/p3p1p1p/2p6/7R1/P1P1P1P1P/1CN1C1N2/9/R1BAKAB2 b - - 0 5
d9e8 15 r1bakabr1/9/1cn3nc1/p3p2Rp/2p1P1p2/9/P1P3P1P/1C2C1N2/9/RNBAKAB2 b - - 0 6
c3c4 15 r1bakabr1/9/2n1c1n2/p1p1p1p1p/9/6P2/P1P1P2cP/1CN1C1N2/9/R1BAKABR1 w - - 0 6
c9e7 15 r1bakabr1/9/2n3nc1/p1p1p2Rp/6p2/2P1P4/Pc4P1P/1C2C1N2/9/RNBAKAB2 b - - 0 6
e3e4 15 r1bakabr1/9/2n3nc1/p1p1p3p/6p2/2P6/Pc2P1P1P/1CN1C1N2/8R/R1BAKAB2 w - - 0 6
c2d4 15 r1bakabr1/9/2n3nc1/p1p1p3p/6p2/2P6/Pc2P1P1P/1CN1C1N2/9/R1BAKABR1 w - - 0 6
a0b0 15 r1bakabr1/9/2n3nc1/p1p1p3p/6p2/2PN5/P3P1c1P/1C2C1N2/9/R1BAKABR1 w - - 0 7
i9h9 15 r2akab1r/9/1cn1b1nc1/p1p1p3p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKABR1 b - - 0 5
d9e8 15 r2akab2/1r1n5/2c1b2cn/p1p1p1p2/8p/2PN5/P3P1P1P/3CC1N2/9/R1BAKABR1 b - - 0 8
c2d4 15 r2akab2/9/1cn1b1nrc/p1p1p1R1p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB2 w - - 0 8
d9e8 15 r2akabr1/9/1cn1b1nc1/p1p1p3p/6p2/2P6/P3P1P1P/1CN1C1N2/5R3/R1BAKAB2 b - - 0 6
f5g5 15 r3kab2/4a1c2/1cn1b1n2/p1p1pR2p/5P3/2P3P2/P6rP/1C2C1N2/9/RNBAKAB2 w - - 0 12
b0b7 15 r3kab2/4a1c2/1cn1b1n2/p1p1pR2p/6p2/2Pr5/P3P1P1P/3CC1N2/9/1RBAKAB2 w - - 0 12
a9b9 15 r3kabnr/3na4/2c1b2c1/p1p3p1p/4C4/2P6/P3P1P1P/1C2B4/9/RN1AKABNR b - - 0 5
d1d6 15 r3kabr1/4a4/1c2b1n2/p3p1p1p/1np6/6P2/P1P1P2cP/N1C1C1N2/3R5/2BAKABR1 w - - 0 9
a1d1 15 r3kabr1/4a4/1c2b1nc1/p3p1pRp/1np6/6P2/P1P1P3P/2C1C1N2/R8/1NBAKAB2 w - - 0 8
b3c3 15 r3kabr1/4a4/2n1b1nc1/p1p1p2Rp/6p2/P1P1P4/1c4P1P/1CN1C1N2/9/R1BAKAB2 b - - 0 8
g5g4 15 r3kabr1/4a4/2n1b2c1/p1p1p2Rp/1c3np2/2P1P4/P5P1P/1CN1C1N2/3R5/2BAKAB2 b - - 0 9
f5g3 15 r3kabr1/4a4/2n1b2c1/p1p1pR2p/1c3n3/2P1P1p2/P5P1P/1CN1C1N2/3R5/2BAKAB2 b - - 0 10
g4b4 15 r3kabr1/4a4/2n1b2c1/p3p3p/1cp2n3/6R2/P1P1P3P/1CN1C1N2/7R1/2BAKAB2 w - - 0 12
e2b2 15 r3kabr1/4a4/2n1b2c1/p3p3p/2p2n3/1R7/P1P1P3P/1cN1C1N2/7R1/2BAKAB2 w - - 0 13
h0g2 15 rn1akab1r/9/2c1b1nc1/p1p1p1p1p/9/2P6/P3P1P1P/NC2C4/9/R1BAKABNR w - - 0 4
b2b6 15 rn1akab2/1r7/2c1b1n1c/p1p1p1p1p/9/2P6/P3P1P1P/1CN1C1N2/9/1RBAKABR1 w - - 0 7
a0b0 15 rn1akab2/5r3/1c2b1c1n/p1p1p1p1p/9/6P2/P1P1P3P/2N1C2CN/9/R1BAKABR1 w - - 0 6
h4i6 15 rn1akab2/9/1c2b1c1n/p1p1p1p1p/3r5/6PNP/P1P1P4/4C2C1/9/RNBAKABR1 w - - 0 7
h4c4 15 rn1akabn1/3r5/2c1b2c1/p3p1p1p/9/2p4R1/P3P1P1P/NC2C1N2/9/R1BAKAB2 w - - 0 7
i8b8 15 rn1akabn1/8r/2c1b2c1/p1p1p1p1p/9/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB1R b - - 0 4
a0b0 15 rn1akabnr/9/1c2b1c2/p1p1p3p/9/6p2/P1P1P3P/C1N4CN/9/R1BAKAB1R w - - 0 5
b2a2 15 rn1akabr1/9/1c2b1nc1/p1p1p3p/6p2/2P6/P3P1P1P/1CN1C1N2/9/R1BAKAB1R w - - 0 5
a0b0 15 rn1akabr1/9/2c1b1n1c/p1p1p1p1p/9/2P3P2/P3P3P/NC2C1N2/9/R1BAKAB1R w - - 0 6
h4c4 15 rn2kabn1/4a4/2c1b2c1/p2rp1p1p/9/2p4R1/P3P1P1P/NC2C1N2/4A4/1RB1KAB2 w - - 0 9
h0g2 15 rnbak1b1r/1R2a4/3c2nc1/p3p1p1p/2p6/9/P1P1P1P1P/2N1C2C1/9/2BAKABNR w - - 0 5
i9h9 15 rnbak3r/4an3/1c2b1c2/p1p3p1p/4C4/6P2/P1P1P3P/4B2C1/9/RNBAKA1NR b - - 0 5
i0h0 15 rnbaka1nr/9/2c1b2c1/p3p1p1p/9/2p6/P3P1P1P/NC4N1C/9/R1BAKAB1R w - - 0 5
h0g2 15 rnbakab1r/9/1c1c2n2/p1p1p1p1p/9/6P2/P1P1P3P/1C2B2C1/9/RN1AKABNR w - - 0 3
